title,story,sentence_nr,token_in_sent,token,surprisal
reading-flytrap-3,reading-flytrap,3,32,charge,4.2753344
reading-flytrap-3,reading-flytrap,3,33,of,1.8171206
reading-flytrap-3,reading-flytrap,3,34,its,4.8145432
reading-flytrap-3,reading-flytrap,3,35,leaf.,8.469427
reading-flytrap-3,reading-flytrap,4,1,Their,12.63867
reading-flytrap-3,reading-flytrap,4,2,model,7.511027
reading-flytrap-3,reading-flytrap,4,3,is,1.9257433
reading-flytrap-3,reading-flytrap,4,4,quite,5.157522
reading-flytrap-3,reading-flytrap,4,5,elegant,5.7020946
reading-flytrap-3,reading-flytrap,4,6,in,3.693623
reading-flytrap-3,reading-flytrap,4,7,its,1.9405727
reading-flytrap-3,reading-flytrap,4,8,simplicity.,1.8509347
reading-flytrap-3,reading-flytrap,5,1,In,9.352499
reading-flytrap-3,reading-flytrap,5,2,their,5.652761
reading-flytrap-3,reading-flytrap,5,3,"studies,",7.610251
reading-flytrap-3,reading-flytrap,5,4,they,2.095401
reading-flytrap-3,reading-flytrap,5,5,discovered,4.3181357
reading-flytrap-3,reading-flytrap,5,6,that,0.31327856
reading-flytrap-3,reading-flytrap,5,7,touching,10.005278
reading-flytrap-3,reading-flytrap,5,8,a,2.00602
reading-flytrap-3,reading-flytrap,5,9,trigger,7.3193684
reading-flytrap-3,reading-flytrap,5,10,hair,9.092511
reading-flytrap-3,reading-flytrap,5,11,on,3.2926025
reading-flytrap-3,reading-flytrap,5,12,the,1.0675844
reading-flytrap-3,reading-flytrap,5,13,Venus,13.301708
reading-flytrap-3,reading-flytrap,5,14,flytrap,1.8793542
reading-flytrap-3,reading-flytrap,5,15,causes,4.0937634
reading-flytrap-3,reading-flytrap,5,16,an,3.4032443
reading-flytrap-3,reading-flytrap,5,17,electric,4.1805725
reading-flytrap-3,reading-flytrap,5,18,action,9.737131
reading-flytrap-3,reading-flytrap,5,19,potential,9.018684
reading-flytrap-3,reading-flytrap,5,20,[a,13.653609
reading-flytrap-3,reading-flytrap,5,21,temporary,8.394749
reading-flytrap-3,reading-flytrap,5,22,reversal,8.271483
reading-flytrap-3,reading-flytrap,5,23,in,2.5914788
reading-flytrap-3,reading-flytrap,5,24,the,0.9138311
reading-flytrap-3,reading-flytrap,5,25,electrical,2.8163319
reading-flytrap-3,reading-flytrap,5,26,polarity,5.6924977
reading-flytrap-3,reading-flytrap,5,27,of,0.3374121
reading-flytrap-3,reading-flytrap,5,28,a,2.1063857
reading-flytrap-3,reading-flytrap,5,29,cell,5.726137
reading-flytrap-3,reading-flytrap,5,30,membrane],4.9009705
reading-flytrap-3,reading-flytrap,5,31,that,1.6265682
reading-flytrap-3,reading-flytrap,5,32,induces,4.5263176
reading-flytrap-3,reading-flytrap,5,33,calcium,7.585104
reading-flytrap-3,reading-flytrap,5,34,channels,4.362343
reading-flytrap-3,reading-flytrap,5,35,to,1.0269055
reading-flytrap-3,reading-flytrap,5,36,open,3.2599359
reading-flytrap-3,reading-flytrap,5,37,in,1.8848256
reading-flytrap-3,reading-flytrap,5,38,the,0.67075324
reading-flytrap-3,reading-flytrap,5,39,trap,5.9444857
reading-flytrap-4,reading-flytrap,0,1,(this,10.187402
reading-flytrap-4,reading-flytrap,0,2,coupling,6.9173717
reading-flytrap-4,reading-flytrap,0,3,of,3.7722425
reading-flytrap-4,reading-flytrap,0,4,action,6.646049
reading-flytrap-4,reading-flytrap,0,5,potentials,0.31312025
reading-flytrap-4,reading-flytrap,0,6,and,3.2270916
reading-flytrap-4,reading-flytrap,0,7,the,3.0477204
reading-flytrap-4,reading-flytrap,0,8,opening,7.2650404
reading-flytrap-4,reading-flytrap,0,9,of,0.2079828
reading-flytrap-4,reading-flytrap,0,10,calcium,0.38871416
reading-flytrap-4,reading-flytrap,0,11,channels,0.075863756
reading-flytrap-4,reading-flytrap,0,12,is,1.8990564
reading-flytrap-4,reading-flytrap,0,13,similar,5.7190485
reading-flytrap-4,reading-flytrap,0,14,to,0.21172376
reading-flytrap-4,reading-flytrap,0,15,the,0.9963037
reading-flytrap-4,reading-flytrap,0,16,processes,6.7239714
reading-flytrap-4,reading-flytrap,0,17,that,1.0014033
reading-flytrap-4,reading-flytrap,0,18,occur,2.4791331
reading-flytrap-4,reading-flytrap,0,19,during,2.3466916
reading-flytrap-4,reading-flytrap,0,20,communication,8.517537
reading-flytrap-4,reading-flytrap,0,21,between,0.51699334
reading-flytrap-4,reading-flytrap,0,22,human,5.655775
reading-flytrap-4,reading-flytrap,0,23,"neurons),",8.09527
reading-flytrap-4,reading-flytrap,0,24,thus,3.235841
reading-flytrap-4,reading-flytrap,0,25,causing,2.7540255
reading-flytrap-4,reading-flytrap,0,26,a,1.6956061
reading-flytrap-4,reading-flytrap,0,27,rapid,4.374939
reading-flytrap-4,reading-flytrap,0,28,increase,2.671529
reading-flytrap-4,reading-flytrap,0,29,in,0.06778436
reading-flytrap-4,reading-flytrap,0,30,the,1.0626308
reading-flytrap-4,reading-flytrap,0,31,concentration,5.4245014
reading-flytrap-4,reading-flytrap,0,32,of,0.06299097
reading-flytrap-4,reading-flytrap,0,33,calcium,0.88658917
reading-flytrap-4,reading-flytrap,0,34,ions.,4.6587
reading-flytrap-4,reading-flytrap,1,1,They,10.035021
reading-flytrap-4,reading-flytrap,1,2,proposed,9.61796
reading-flytrap-4,reading-flytrap,1,3,that,2.1079206
reading-flytrap-4,reading-flytrap,1,4,the,1.6631033
reading-flytrap-4,reading-flytrap,1,5,trap,11.334527
reading-flytrap-4,reading-flytrap,1,6,requires,9.453971
reading-flytrap-4,reading-flytrap,1,7,a,1.6739049
reading-flytrap-4,reading-flytrap,1,8,relatively,6.7380037
reading-flytrap-4,reading-flytrap,1,9,high,2.636027
reading-flytrap-4,reading-flytrap,1,10,concentration,4.301482
reading-flytrap-4,reading-flytrap,1,11,of,0.068900265
reading-flytrap-4,reading-flytrap,1,12,calcium,5.1106467
reading-flytrap-4,reading-flytrap,1,13,in,2.357028
reading-flytrap-4,reading-flytrap,1,14,order,4.7953773
reading-flytrap-4,reading-flytrap,1,15,to,0.20993799
reading-flytrap-4,reading-flytrap,1,16,close,7.0814238
reading-flytrap-4,reading-flytrap,1,17,and,4.795842
reading-flytrap-4,reading-flytrap,1,18,that,4.7251215
reading-flytrap-4,reading-flytrap,1,19,a,3.0144448
reading-flytrap-4,reading-flytrap,1,20,single,3.7373788
reading-flytrap-4,reading-flytrap,1,21,action,7.2597313
reading-flytrap-4,reading-flytrap,1,22,potential,6.951577
reading-flytrap-4,reading-flytrap,1,23,from,4.354291
reading-flytrap-4,reading-flytrap,1,24,just,7.849078
reading-flytrap-4,reading-flytrap,1,25,one,0.6092663
reading-flytrap-4,reading-flytrap,1,26,trigger,6.007476
reading-flytrap-4,reading-flytrap,1,27,hair,12.237691
reading-flytrap-4,reading-flytrap,1,28,being,9.261585
reading-flytrap-4,reading-flytrap,1,29,touched,10.346202
reading-flytrap-4,reading-flytrap,1,30,does,5.716896
reading-flytrap-4,reading-flytrap,1,31,not,0.16454834
reading-flytrap-4,reading-flytrap,1,32,reach,5.922653
reading-flytrap-4,reading-flytrap,1,33,this,3.343186
reading-flytrap-4,reading-flytrap,1,34,level.,3.1072266
reading-flytrap-4,reading-flytrap,2,1,"Therefore,",14.131927
reading-flytrap-4,reading-flytrap,2,2,a,3.909225
reading-flytrap-4,reading-flytrap,2,3,second,5.5195394
reading-flytrap-4,reading-flytrap,2,4,hair,10.035879
reading-flytrap-4,reading-flytrap,2,5,needs,9.395021
reading-flytrap-4,reading-flytrap,2,6,to,0.1842884
reading-flytrap-4,reading-flytrap,2,7,be,0.10143577
reading-flytrap-4,reading-flytrap,2,8,stimulated,8.826185
reading-flytrap-4,reading-flytrap,2,9,to,2.1789207
reading-flytrap-4,reading-flytrap,2,10,push,6.8274755
reading-flytrap-4,reading-flytrap,2,11,the,1.0410583
reading-flytrap-4,reading-flytrap,2,12,calcium,8.594921
reading-flytrap-4,reading-flytrap,2,13,concentration,4.9375668
reading-flytrap-4,reading-flytrap,2,14,over,5.595645
reading-flytrap-4,reading-flytrap,2,15,this,4.9165106
reading-flytrap-4,reading-flytrap,2,16,threshold,1.2279738
reading-flytrap-4,reading-flytrap,2,17,and,3.2585464
reading-flytrap-4,reading-flytrap,2,18,spring,11.302727
reading-flytrap-4,reading-flytrap,2,19,the,1.9057901
reading-flytrap-4,reading-flytrap,2,20,trap.,10.364888
reading-flytrap-4,reading-flytrap,3,1,The,7.6899047
reading-flytrap-4,reading-flytrap,3,2,encoding,12.26466
reading-flytrap-4,reading-flytrap,3,3,of,1.3455287
reading-flytrap-4,reading-flytrap,3,4,the,1.8722805
reading-flytrap-4,reading-flytrap,3,5,information,5.862408
reading-flytrap-4,reading-flytrap,3,6,requires,6.4054546
reading-flytrap-4,reading-flytrap,3,7,maintaining,8.935881
reading-flytrap-4,reading-flytrap,3,8,a,1.3658506
reading-flytrap-4,reading-flytrap,3,9,high,3.8000762
reading-flytrap-4,reading-flytrap,3,10,enough,5.878528
reading-flytrap-4,reading-flytrap,3,11,level,0.4335763
reading-flytrap-4,reading-flytrap,3,12,of,0.028402703
reading-flytrap-4,reading-flytrap,3,13,calcium,12.309027
reading-flytrap-4,reading-flytrap,3,14,so,5.5612564
reading-flytrap-4,reading-flytrap,3,15,that,0.22078453
reading-flytrap-4,reading-flytrap,3,16,a,3.7594872
reading-flytrap-4,reading-flytrap,3,17,second,7.286049
reading-flytrap-4,reading-flytrap,3,18,increase,8.295721
reading-flytrap-4,reading-flytrap,3,19,(triggered,12.989853
reading-flytrap-4,reading-flytrap,3,20,by,0.939447
reading-flytrap-4,reading-flytrap,3,21,touching,11.576497
reading-flytrap-4,reading-flytrap,3,22,the,0.58732945
reading-flytrap-4,reading-flytrap,3,23,second,5.4198
reading-flytrap-4,reading-flytrap,3,24,hair),9.570621
reading-flytrap-4,reading-flytrap,3,25,pushes,9.196516
reading-flytrap-5,reading-flytrap,0,1,the,0.7366703
reading-flytrap-5,reading-flytrap,0,2,total,5.3337197
reading-flytrap-5,reading-flytrap,0,3,concentration,4.129383
reading-flytrap-5,reading-flytrap,0,4,of,0.8318569
reading-flytrap-5,reading-flytrap,0,5,calcium,0.5083835
reading-flytrap-5,reading-flytrap,0,6,over,5.898044
reading-flytrap-5,reading-flytrap,0,7,the,0.5137886
reading-flytrap-5,reading-flytrap,0,8,threshold.,5.0461836
reading-flytrap-5,reading-flytrap,1,1,As,10.346117
reading-flytrap-5,reading-flytrap,1,2,the,2.2237232
reading-flytrap-5,reading-flytrap,1,3,calcium,12.703839
reading-flytrap-5,reading-flytrap,1,4,ion,5.647889
reading-flytrap-5,reading-flytrap,1,5,concentrations,4.4336767
reading-flytrap-5,reading-flytrap,1,6,dissipate,10.94919
reading-flytrap-5,reading-flytrap,1,7,over,3.0069578
reading-flytrap-5,reading-flytrap,1,8,"time,",0.67262053
reading-flytrap-5,reading-flytrap,1,9,if,7.3036757
reading-flytrap-5,reading-flytrap,1,10,the,1.1466241
reading-flytrap-5,reading-flytrap,1,11,second,8.335524
reading-flytrap-5,reading-flytrap,1,12,touch,9.531169
reading-flytrap-5,reading-flytrap,1,13,and,5.3495755
reading-flytrap-5,reading-flytrap,1,14,potential,9.281253
reading-flytrap-5,reading-flytrap,1,15,don't,8.32176
reading-flytrap-5,reading-flytrap,1,16,happen,4.491983
reading-flytrap-5,reading-flytrap,1,17,"quickly,",5.711808
reading-flytrap-5,reading-flytrap,1,18,the,1.1171271
reading-flytrap-5,reading-flytrap,1,19,final,6.694279
reading-flytrap-5,reading-flytrap,1,20,concentration,5.2979493
reading-flytrap-5,reading-flytrap,1,21,after,8.549137
reading-flytrap-5,reading-flytrap,1,22,the,1.10856
reading-flytrap-5,reading-flytrap,1,23,second,1.52071
reading-flytrap-5,reading-flytrap,1,24,trigger,6.755717
reading-flytrap-5,reading-flytrap,1,25,won't,6.3922896
reading-flytrap-5,reading-flytrap,1,26,be,0.8356708
reading-flytrap-5,reading-flytrap,1,27,high,4.163888
reading-flytrap-5,reading-flytrap,1,28,enough,0.057435054
reading-flytrap-5,reading-flytrap,1,29,to,0.5883342
reading-flytrap-5,reading-flytrap,1,30,close,7.662945
reading-flytrap-5,reading-flytrap,1,31,the,0.38929886
reading-flytrap-5,reading-flytrap,1,32,"trap,",7.189344
reading-flytrap-5,reading-flytrap,1,33,and,2.1691892
reading-flytrap-5,reading-flytrap,1,34,the,1.2063768
reading-flytrap-5,reading-flytrap,1,35,memory,8.786411
reading-flytrap-5,reading-flytrap,1,36,is,3.0583735
reading-flytrap-5,reading-flytrap,1,37,lost.,1.1060545
reading-flytrap-5,reading-flytrap,2,1,Subsequent,16.091957
reading-flytrap-5,reading-flytrap,2,2,research,3.4931517
reading-flytrap-5,reading-flytrap,2,3,supports,5.6865005
reading-flytrap-5,reading-flytrap,2,4,this,2.0512624
reading-flytrap-5,reading-flytrap,2,5,model.,6.603186
reading-flytrap-5,reading-flytrap,3,1,Alexander,13.9016285
reading-flytrap-5,reading-flytrap,3,2,Volkov,6.800948
reading-flytrap-5,reading-flytrap,3,3,and,4.238537
reading-flytrap-5,reading-flytrap,3,4,his,3.502224
reading-flytrap-5,reading-flytrap,3,5,colleagues,2.900998
reading-flytrap-5,reading-flytrap,3,6,at,1.7607697
reading-flytrap-5,reading-flytrap,3,7,Oakwood,16.165997
reading-flytrap-5,reading-flytrap,3,8,University,2.0736198
reading-flytrap-5,reading-flytrap,3,9,in,1.54598
reading-flytrap-5,reading-flytrap,3,10,Alabama,5.9353056
reading-flytrap-5,reading-flytrap,3,11,first,6.3385396
reading-flytrap-5,reading-flytrap,3,12,demonstrated,4.318695
reading-flytrap-5,reading-flytrap,3,13,that,0.6906976
reading-flytrap-5,reading-flytrap,3,14,it,4.9758954
reading-flytrap-5,reading-flytrap,3,15,is,1.0624365
reading-flytrap-5,reading-flytrap,3,16,indeed,6.052829
reading-flytrap-5,reading-flytrap,3,17,electricity,12.1767
reading-flytrap-5,reading-flytrap,3,18,that,0.79655963
reading-flytrap-5,reading-flytrap,3,19,causes,2.2680852
reading-flytrap-5,reading-flytrap,3,20,the,1.6410578
reading-flytrap-5,reading-flytrap,3,21,Venus,10.957448
reading-flytrap-5,reading-flytrap,3,22,flytrap,4.6866646
reading-flytrap-5,reading-flytrap,3,23,to,0.7279365
reading-flytrap-5,reading-flytrap,3,24,close.,7.144464
reading-flytrap-5,reading-flytrap,4,1,To,10.246172
reading-flytrap-5,reading-flytrap,4,2,test,5.434966
reading-flytrap-5,reading-flytrap,4,3,the,1.6023272
reading-flytrap-5,reading-flytrap,4,4,model,7.675359
reading-flytrap-5,reading-flytrap,4,5,they,6.578307
reading-flytrap-5,reading-flytrap,4,6,rigged,8.619245
reading-flytrap-5,reading-flytrap,4,7,up,1.0253869
reading-flytrap-5,reading-flytrap,4,8,very,9.094943
reading-flytrap-5,reading-flytrap,4,9,fine,5.54603
reading-flytrap-5,reading-flytrap,4,10,electrodes,9.529096
reading-flytrap-5,reading-flytrap,4,11,and,2.7755115
reading-flytrap-5,reading-flytrap,4,12,applied,5.243598
reading-flytrap-5,reading-flytrap,4,13,an,3.941
reading-flytrap-5,reading-flytrap,4,14,electrical,2.4703875
reading-flytrap-5,reading-flytrap,4,15,current,0.66856444
reading-flytrap-5,reading-flytrap,4,16,to,0.91727847
reading-flytrap-5,reading-flytrap,4,17,the,0.84730333
reading-flytrap-5,reading-flytrap,4,18,open,7.314982
reading-flytrap-5,reading-flytrap,4,19,lobes,9.642555
reading-flytrap-5,reading-flytrap,4,20,of,1.0850024
reading-flytrap-5,reading-flytrap,4,21,the,0.371595
reading-flytrap-5,reading-flytrap,4,22,trap.,11.345652
reading-flytrap-5,reading-flytrap,5,1,This,8.803572
reading-flytrap-5,reading-flytrap,5,2,made,9.064704
reading-flytrap-5,reading-flytrap,5,3,the,2.8063064
reading-flytrap-5,reading-flytrap,5,4,trap,10.4279175
reading-flytrap-5,reading-flytrap,5,5,close,7.7190676
reading-flytrap-5,reading-flytrap,5,6,without,6.151265
reading-flytrap-5,reading-flytrap,5,7,any,2.3076725
reading-flytrap-5,reading-flytrap,5,8,direct,6.8231792
reading-flytrap-5,reading-flytrap,5,9,touch,6.713704
reading-flytrap-5,reading-flytrap,5,10,to,2.9473593
reading-flytrap-5,reading-flytrap,5,11,its,4.738431
reading-flytrap-5,reading-flytrap,5,12,trigger,5.243929
reading-flytrap-5,reading-flytrap,5,13,hairs,10.398495
reading-flytrap-5,reading-flytrap,5,14,(while,10.614401
reading-flytrap-5,reading-flytrap,5,15,they,5.077078
reading-flytrap-6,reading-flytrap,0,1,didn't,4.52356
reading-flytrap-6,reading-flytrap,0,2,measure,8.205893
reading-flytrap-6,reading-flytrap,0,3,calcium,12.322678
reading-flytrap-6,reading-flytrap,0,4,"levels,",5.8660088
reading-flytrap-6,reading-flytrap,0,5,the,2.1046567
reading-flytrap-6,reading-flytrap,0,6,current,7.054128
reading-flytrap-6,reading-flytrap,0,7,likely,10.157687
reading-flytrap-6,reading-flytrap,0,8,led,5.1510353
reading-flytrap-6,reading-flytrap,0,9,to,0.11120675
reading-flytrap-6,reading-flytrap,0,10,increases).,9.617172
reading-flytrap-6,reading-flytrap,1,1,When,10.180765
reading-flytrap-6,reading-flytrap,1,2,they,4.5771036
reading-flytrap-6,reading-flytrap,1,3,modified,11.7197485
reading-flytrap-6,reading-flytrap,1,4,this,4.2978253
reading-flytrap-6,reading-flytrap,1,5,experiment,7.264698
reading-flytrap-6,reading-flytrap,1,6,by,4.643119
reading-flytrap-6,reading-flytrap,1,7,altering,5.059172
reading-flytrap-6,reading-flytrap,1,8,the,0.7247693
reading-flytrap-6,reading-flytrap,1,9,amount,4.5587525
reading-flytrap-6,reading-flytrap,1,10,of,0.040282566
reading-flytrap-6,reading-flytrap,1,11,electrical,6.7922964
reading-flytrap-6,reading-flytrap,1,12,"current,",4.196378
reading-flytrap-6,reading-flytrap,1,13,Volkov,14.583155
reading-flytrap-6,reading-flytrap,1,14,could,6.7233825
reading-flytrap-6,reading-flytrap,1,15,determine,5.687141
reading-flytrap-6,reading-flytrap,1,16,the,1.936121
reading-flytrap-6,reading-flytrap,1,17,exact,3.507767
reading-flytrap-6,reading-flytrap,1,18,electrical,4.2693644
reading-flytrap-6,reading-flytrap,1,19,charge,3.663559
reading-flytrap-6,reading-flytrap,1,20,needed,4.5523367
reading-flytrap-6,reading-flytrap,1,21,for,1.7299916
reading-flytrap-6,reading-flytrap,1,22,the,1.3036475
reading-flytrap-6,reading-flytrap,1,23,trap,9.113937
reading-flytrap-6,reading-flytrap,1,24,to,1.6850542
reading-flytrap-6,reading-flytrap,1,25,close.,5.311081
reading-flytrap-6,reading-flytrap,2,1,As,10.346117
reading-flytrap-6,reading-flytrap,2,2,long,4.9544897
reading-flytrap-6,reading-flytrap,2,3,as,0.05758463
reading-flytrap-6,reading-flytrap,2,4,fourteen,13.036868
reading-flytrap-6,reading-flytrap,2,5,microcoulombs,14.596855
reading-flytrap-6,reading-flytrap,2,6,—,14.056099
reading-flytrap-6,reading-flytrap,2,7,a,10.344666
reading-flytrap-6,reading-flytrap,2,8,tiny,3.6855245
reading-flytrap-6,reading-flytrap,2,9,bit,3.71905
reading-flytrap-6,reading-flytrap,2,10,more,2.1906862
reading-flytrap-6,reading-flytrap,2,11,than,0.08743181
reading-flytrap-6,reading-flytrap,2,12,the,1.1858044
reading-flytrap-6,reading-flytrap,2,13,static,11.852405
reading-flytrap-6,reading-flytrap,2,14,electricity,4.53965
reading-flytrap-6,reading-flytrap,2,15,generated,2.907899
reading-flytrap-6,reading-flytrap,2,16,by,0.2696123
reading-flytrap-6,reading-flytrap,2,17,rubbing,11.524727
reading-flytrap-6,reading-flytrap,2,18,two,4.8888645
reading-flytrap-6,reading-flytrap,2,19,balloons,8.828734
reading-flytrap-6,reading-flytrap,2,20,together,0.56325656
reading-flytrap-6,reading-flytrap,2,21,—,0.37600285
reading-flytrap-6,reading-flytrap,2,22,flowed,9.819025
reading-flytrap-6,reading-flytrap,2,23,between,4.1938133
reading-flytrap-6,reading-flytrap,2,24,the,0.84890515
reading-flytrap-6,reading-flytrap,2,25,two,2.081558
reading-flytrap-6,reading-flytrap,2,26,"electrodes,",5.672406
reading-flytrap-6,reading-flytrap,2,27,the,1.1313368
reading-flytrap-6,reading-flytrap,2,28,trap,9.168477
reading-flytrap-6,reading-flytrap,2,29,closed.,8.239758
reading-flytrap-6,reading-flytrap,3,1,This,8.803572
reading-flytrap-6,reading-flytrap,3,2,could,6.909309
reading-flytrap-6,reading-flytrap,3,3,come,5.5654306
reading-flytrap-6,reading-flytrap,3,4,as,1.0136265
reading-flytrap-6,reading-flytrap,3,5,one,5.963065
reading-flytrap-6,reading-flytrap,3,6,large,8.246186
reading-flytrap-6,reading-flytrap,3,7,burst,7.1149387
reading-flytrap-6,reading-flytrap,3,8,or,4.7900243
reading-flytrap-6,reading-flytrap,3,9,as,1.7693615
reading-flytrap-6,reading-flytrap,3,10,a,1.150667
reading-flytrap-6,reading-flytrap,3,11,series,3.9251478
reading-flytrap-6,reading-flytrap,3,12,of,0.063278146
reading-flytrap-6,reading-flytrap,3,13,smaller,2.9491038
reading-flytrap-6,reading-flytrap,3,14,charges,7.643341
reading-flytrap-6,reading-flytrap,3,15,within,6.2208853
reading-flytrap-6,reading-flytrap,3,16,twenty,8.105955
reading-flytrap-6,reading-flytrap,3,17,seconds.,2.0759807
reading-flytrap-6,reading-flytrap,4,1,If,9.525026
reading-flytrap-6,reading-flytrap,4,2,it,3.6896887
reading-flytrap-6,reading-flytrap,4,3,took,5.996704
reading-flytrap-6,reading-flytrap,4,4,longer,4.352751
reading-flytrap-6,reading-flytrap,4,5,than,0.9135995
reading-flytrap-6,reading-flytrap,4,6,twenty,6.676005
reading-flytrap-6,reading-flytrap,4,7,seconds,2.638375
reading-flytrap-6,reading-flytrap,4,8,to,1.3103026
reading-flytrap-6,reading-flytrap,4,9,accumulate,8.403199
reading-flytrap-6,reading-flytrap,4,10,the,1.8764296
reading-flytrap-6,reading-flytrap,4,11,total,5.462113
reading-flytrap-6,reading-flytrap,4,12,"charge,",7.999978
reading-flytrap-6,reading-flytrap,4,13,the,1.6403627
reading-flytrap-6,reading-flytrap,4,14,trap,8.562423
reading-flytrap-6,reading-flytrap,4,15,would,0.89056575
reading-flytrap-6,reading-flytrap,4,16,remain,5.144826
reading-flytrap-6,reading-flytrap,4,17,open.,2.4775367
reading-flytrap-6,reading-flytrap,5,1,(FIN),18.31012
reading-genome-1,reading-genome,0,1,When,14.41519
reading-genome-1,reading-genome,0,2,scientists,8.008721
reading-genome-1,reading-genome,0,3,first,2.6400201
reading-genome-1,reading-genome,0,4,learned,4.277522
reading-genome-1,reading-genome,0,5,how,4.2859287
reading-genome-1,reading-genome,0,6,to,0.6415224
reading-genome-1,reading-genome,0,7,edit,7.7784815
reading-genome-1,reading-genome,0,8,the,2.5346909
reading-genome-1,reading-genome,0,9,genomes,2.8374407
reading-genome-1,reading-genome,0,10,of,0.02613102
reading-genome-1,reading-genome,0,11,"animals,",4.298286
reading-genome-1,reading-genome,0,12,they,0.6191391
reading-genome-1,reading-genome,0,13,began,4.804844
reading-genome-1,reading-genome,0,14,to,0.9979525
reading-genome-1,reading-genome,0,15,imagine,5.227836
reading-genome-1,reading-genome,0,16,all,6.8241134
reading-genome-1,reading-genome,0,17,the,2.4265468
reading-genome-1,reading-genome,0,18,ways,3.412252
reading-genome-1,reading-genome,0,19,they,1.9428751
reading-genome-1,reading-genome,0,20,could,0.19165796
reading-genome-1,reading-genome,0,21,use,2.4129446
reading-genome-1,reading-genome,0,22,this,2.6868925
reading-genome-1,reading-genome,0,23,new,3.0722685
reading-genome-1,reading-genome,0,24,power.,6.482006
reading-genome-1,reading-genome,1,1,Creating,15.156679
reading-genome-1,reading-genome,1,2,brightly,12.574841
reading-genome-1,reading-genome,1,3,colored,0.49379188
reading-genome-1,reading-genome,1,4,novelty,10.230175
reading-genome-1,reading-genome,1,5,pets,8.387258
reading-genome-1,reading-genome,1,6,was,5.0679493
reading-genome-1,reading-genome,1,7,not,3.291687
reading-genome-1,reading-genome,1,8,a,2.7417793
reading-genome-1,reading-genome,1,9,high,5.7562547
reading-genome-1,reading-genome,1,10,priority.,2.5903478
reading-genome-1,reading-genome,2,1,"Instead,",13.723948
reading-genome-1,reading-genome,2,2,most,6.1047134
reading-genome-1,reading-genome,2,3,researchers,5.859444
reading-genome-1,reading-genome,2,4,envisioned,9.784321
reading-genome-1,reading-genome,2,5,far,8.573775
reading-genome-1,reading-genome,2,6,more,0.8747654
reading-genome-1,reading-genome,2,7,consequential,6.9241247
reading-genome-1,reading-genome,2,8,"applications,",8.270357
reading-genome-1,reading-genome,2,9,hoping,8.515142
reading-genome-1,reading-genome,2,10,to,0.49602962
reading-genome-1,reading-genome,2,11,create,3.3079107
reading-genome-1,reading-genome,2,12,genetically,7.759188
reading-genome-1,reading-genome,2,13,engineered,1.6177119
reading-genome-1,reading-genome,2,14,animals,3.4203944
reading-genome-1,reading-genome,2,15,that,0.88998765
reading-genome-1,reading-genome,2,16,saved,9.967608
reading-genome-1,reading-genome,2,17,human,3.5621402
reading-genome-1,reading-genome,2,18,lives.,0.98219895
reading-genome-1,reading-genome,3,1,One,10.650431
reading-genome-1,reading-genome,3,2,enterprise,12.410421
reading-genome-1,reading-genome,3,3,is,2.5678701
reading-genome-1,reading-genome,3,4,now,4.4376926
reading-genome-1,reading-genome,3,5,delivering,7.262377
reading-genome-1,reading-genome,3,6,on,3.8166423
reading-genome-1,reading-genome,3,7,this,4.840139
reading-genome-1,reading-genome,3,8,dream.,5.9795737
reading-genome-1,reading-genome,4,1,Welcome,12.835585
reading-genome-1,reading-genome,4,2,to,0.4682871
reading-genome-1,reading-genome,4,3,the,1.3267024
reading-genome-1,reading-genome,4,4,world,4.4334626
reading-genome-1,reading-genome,4,5,of,0.063898884
reading-genome-1,reading-genome,4,6,"""pharming,""",14.290106
reading-genome-1,reading-genome,4,7,in,9.880133
reading-genome-1,reading-genome,4,8,which,4.47869
reading-genome-1,reading-genome,4,9,simple,6.5033684
reading-genome-1,reading-genome,4,10,genetic,6.554657
reading-genome-1,reading-genome,4,11,tweaks,4.473327
reading-genome-1,reading-genome,4,12,turn,5.755395
reading-genome-1,reading-genome,4,13,animals,5.024458
reading-genome-1,reading-genome,4,14,into,0.13402866
reading-genome-1,reading-genome,4,15,living,5.3343487
reading-genome-1,reading-genome,4,16,pharmaceutical,9.767574
reading-genome-1,reading-genome,4,17,factories.,4.01015
reading-genome-1,reading-genome,5,1,Many,11.980444
reading-genome-1,reading-genome,5,2,of,1.8895377
reading-genome-1,reading-genome,5,3,the,0.98085225
reading-genome-1,reading-genome,5,4,proteins,9.35558
reading-genome-1,reading-genome,5,5,that,1.9106296
reading-genome-1,reading-genome,5,6,our,5.7929993
reading-genome-1,reading-genome,5,7,cells,2.0288424
reading-genome-1,reading-genome,5,8,crank,14.351508
reading-genome-1,reading-genome,5,9,out,0.3902564
reading-genome-1,reading-genome,5,10,naturally,5.7708073
reading-genome-1,reading-genome,5,11,make,4.4790688
reading-genome-1,reading-genome,5,12,for,6.6509337
reading-genome-1,reading-genome,5,13,good,2.9673023
reading-genome-1,reading-genome,5,14,medicine.,6.426115
reading-genome-1,reading-genome,6,1,Our,11.544157
reading-genome-1,reading-genome,6,2,bodies',13.290437
reading-genome-1,reading-genome,6,3,own,4.707283
reading-genome-1,reading-genome,6,4,"enzymes,",10.378489
reading-genome-1,reading-genome,6,5,"hormones,",5.056506
reading-genome-1,reading-genome,6,6,clotting,8.036659
reading-genome-1,reading-genome,6,7,"factors,",1.0385839
